id,Park name,Observed on,Taxon name,URL,Number of observation photo,Image number,Tagged by,Flower_Genus,Flower_species,Flower_IDer,FLW_ID_Conf,Notes,project
113656712,Dania Beach_Linear Park,4/29/2022,Heliconius charithonia,https://www.inaturalist.org/observations/113656712,NA,NA,Thomas,Hamelia,patens,Toni,100%,NA,NA
113657010,Dania Beach_Linear Park,4/29/2022,Heliconius charithonia,https://www.inaturalist.org/observations/113657010,NA,NA,Thomas,Lantana,strigocamara,Toni,100%,NA,NA
113663396,Dania Beach_Linear Park,4/29/2022,Heraclides cresphontes,https://www.inaturalist.org/observations/113663396,NA,NA,Thomas,Pentas,lanceolata,Toni,100%,NA,NA
113664599,Dania Beach_Linear Park,4/29/2022,Dryas iulia,https://www.inaturalist.org/observations/113664599,NA,NA,Thomas,Lantana,strigocamara,Toni,100%,NA,NA
113667101,Dania Beach_Linear Park,4/29/2022,Phoebis philea,https://www.inaturalist.org/observations/113667101,NA,NA,Thomas,Hamelia,patens,Toni,100%,NA,NA
113670032,Dania Beach_Linear Park,4/29/2022,Anartia jatrophae,https://www.inaturalist.org/observations/113670032,NA,NA,Thomas,Lantana,depressa,Toni,100%,NA,NA
113699121,Broward_Central Broward Regional Park,4/29/2022,Phyciodes phaon,https://www.inaturalist.org/observations/113699121,NA,NA,Thomas,Richardia,grandiflora,Lange,NA,NA,NA
113952251,Broward_Central Broward Regional Park,4/29/2022,Hemiargus ceraunus,https://www.inaturalist.org/observations/113952251,NA,NA,Thomas,Bidens,alba,Toni,100%,NA,NA
114013777,Broward_Helene Klein Pineland Preserve,4/30/2022,Apis mellifera,https://www.inaturalist.org/observations/114013777,NA,NA,Thomas,NA,NA,NA,NA,"On a fern, but likely visited flower in background (serenoa or sabal)",NA
114029421,Broward_Kristin Jacobs Natural Area at Hillsboro Pineland,4/30/2022,Anartia jatrophae,https://www.inaturalist.org/observations/114029421,NA,NA,Thomas,Mikania,scandens,Toni,100%,NA,NA
114033745,Broward_Kristin Jacobs Natural Area at Hillsboro Pineland,4/30/2022,Hylephila phyleus,https://www.inaturalist.org/observations/114033745,NA,NA,Thomas,Mikania,scandens,Toni,100%,NA,NA
114257779,Broward_Miramar Pineland Natural Area,5/1/2022,Strymon istapa,https://www.inaturalist.org/observations/114257779,NA,NA,Thomas,Waltheria,indica,Toni,100%,NA,NA
114263053,Broward_Miramar Pineland Natural Area,5/1/2022,Cymaenes tripunctus,https://www.inaturalist.org/observations/114263053,NA,NA,Thomas,Emilia,sonchifolia,Toni,100%,NA,NA
114273180,Broward_Miramar Pineland Natural Area,5/1/2022,Erynnis horatius,https://www.inaturalist.org/observations/114273180,NA,NA,Thomas,Emilia,sonchifolia,Toni,100%,NA,NA
114364457,Fort Lauderdale_Cypress Creek Sand Pine Preserve,5/1/2022,Apis mellifera,https://www.inaturalist.org/observations/114364457,NA,NA,Thomas,Serenoa,repens,Toni,100%,NA,NA
114407110,Broward_Kristin Jacobs Natural Area at Hillsboro Pineland,5/1/2022,Danaus gilippus,https://www.inaturalist.org/observations/114407110,NA,NA,Thomas,Bidens,alba,Toni,100%,NA,NA
114479459,Plantation_Volunteer Park,5/1/2022,Nathalis iole,https://www.inaturalist.org/observations/114479459,NA,NA,Thomas,Phyla,nodiflora,Toni,100%,NA,NA
114701062,Fort Lauderdale_Snyder Park,5/1/2022,Heliconius charithonia,https://www.inaturalist.org/observations/114701062,1,1,Lucas,Hamelia,patens,Toni,100%,NA,Thomas
114987581,Broward_Miramar Pineland Natural Area,5/2/2022,Hylephila phyleus,https://www.inaturalist.org/observations/114987581,NA,NA,Thomas,Bidens,alba,Toni,100%,NA,NA
115166533,Dania Beach_Linear Park,5/2/2022,Heliconius charithonia,https://www.inaturalist.org/observations/115166533,NA,NA,Thomas,Hamelia,patens,Toni,100%,NA,NA
115167423,Dania Beach_Linear Park,5/2/2022,Danaus plexippus,https://www.inaturalist.org/observations/115167423,NA,NA,Thomas,Pentas,lanceolata,Toni,100%,NA,NA
115721016,Broward_Markham Park,5/2/2022,Ceratina floridana,https://www.inaturalist.org/observations/115721016,1,1,Noelle,Richardia,grandiflora,Toni,100%,NA,Thomas
115826599,Broward_Long Key Natural Area and Nature Center,5/6/2022,Danaus plexippus,https://www.inaturalist.org/observations/115826599,3,1,Noelle,Bidens,alba,Toni,100%,NA,Thomas
115955660,Broward_Fern Forest Nature Center,5/7/2022,Heraclides cresphontes,https://www.inaturalist.org/observations/115955660,NA,NA,Thomas,Psychotria,nervosa,Toni,100%,NA,NA
116580841,Dania Beach_Linear Park,5/11/2022,Phoebis philea,https://www.inaturalist.org/observations/116580841,NA,NA,Thomas,Hamelia,patens,Toni,100%,NA,NA
116607005,Broward_Markham Park,5/30/2015,Dione vanillae,https://www.inaturalist.org/observations/116607005,1,1,Noelle,Gaillardia,pulchella,Toni,100%,NA,Thomas
116873705,Dania Beach_Linear Park,5/13/2022,Heliconius charithonia,https://www.inaturalist.org/observations/116873705,NA,NA,Thomas,Hamelia,patens,Toni,100%,NA,NA
117229138,Broward_Tradewinds Park,5/15/2022,Strymon istapa,https://www.inaturalist.org/observations/117229138,NA,NA,Thomas,Bidens,alba,Lange,NA,NA,NA
117229142,Broward_Tradewinds Park,5/15/2022,Leptotes cassius,https://www.inaturalist.org/observations/117229142,1,1,Lucas,Bidens,alba,Toni,100%,NA,Thomas
117229143,Broward_Tradewinds Park,5/15/2022,Erynnis horatius,https://www.inaturalist.org/observations/117229143,1,1,Lucas,Bidens,alba,Toni,100%,NA,Thomas
117229150,Broward_Tradewinds Park,5/15/2022,Danaus eresimus,https://www.inaturalist.org/observations/117229150,2,1,Lucas,Bidens,alba,Toni,100%,NA,Thomas
117350409,Dania Beach_Linear Park,5/16/2022,Heraclides cresphontes,https://www.inaturalist.org/observations/117350409,NA,NA,Thomas,Pentas,lanceolata,Toni,100%,NA,NA
117350504,Dania Beach_Linear Park,5/16/2022,Anartia jatrophae,https://www.inaturalist.org/observations/117350504,NA,NA,Thomas,Lantana,strigocamara,Toni,100%,NA,NA
117350727,Dania Beach_Linear Park,5/16/2022,Heliconius charithonia,https://www.inaturalist.org/observations/117350727,NA,NA,Thomas,Lantana,strigocamara,Toni,100%,NA,NA
118838592,Dania Beach_Linear Park,5/26/2022,Danaus plexippus,https://www.inaturalist.org/observations/118838592,NA,NA,Thomas,Hamelia,patens,Toni,100%,NA,NA
118860984,Sunrise_Oak Hammock-Passive Park,5/26/2022,Apis mellifera,https://www.inaturalist.org/observations/118860984,NA,NA,Thomas,Psychotria,nervosa,Toni,100%,NA,NA
119130885,Davie_Wolf Lake Park,5/27/2022,Danaus plexippus,https://www.inaturalist.org/observations/119130885,NA,NA,Thomas,Lythrum,alatum,Toni,100%,NA,NA
119130905,Davie_Wolf Lake Park,5/27/2022,Hylephila phyleus,https://www.inaturalist.org/observations/119130905,NA,NA,Thomas,Spermacoce,verticillata,Toni,100%,NA,NA
119419730,Broward_Anne Kolb Nature Center,5/27/2022,Phocides pigmalion,https://www.inaturalist.org/observations/119419730,NA,NA,Thomas,Coccoloba,uvifera,Lange,NA,NA,NA
119419734,Broward_Secret Woods Park,5/27/2022,Phoebis statira,https://www.inaturalist.org/observations/119419734,NA,NA,Thomas,Hamelia,patens,Lange,NA,NA,NA
119542886,Broward_Anne Kolb Nature Center,5/28/2022,Heliconius charithonia,https://www.inaturalist.org/observations/119542886,NA,NA,Thomas,Coccoloba,uvifera,Toni,100%,NA,NA
119787351,Dania Beach_Linear Park,5/31/2022,Dryas iulia,https://www.inaturalist.org/observations/119787351,NA,NA,Thomas,Lantana,strigocamara,Toni,100%,NA,NA
119919228,Broward_Kristin Jacobs Natural Area at Hillsboro Pineland,6/2/2022,Apis mellifera,https://www.inaturalist.org/observations/119919228,NA,NA,Thomas,Sabal,palmetto,Toni,<80%,NA,NA
119920710,Broward_Kristin Jacobs Natural Area at Hillsboro Pineland,6/2/2022,Erynnis horatius,https://www.inaturalist.org/observations/119920710,4,1,Thomas,Bidens,alba,Toni,100%,NA,Thomas
121471739,Broward_Tradewinds Park,5/18/2022,Heliconius charithonia,https://www.inaturalist.org/observations/121471739,2,1,Lucas,Bidens,alba,Toni,100%,NA,Thomas
121593423,Dania Beach_Linear Park,6/8/2022,Dryas iulia,https://www.inaturalist.org/observations/121593423,NA,NA,Thomas,Lantana,strigocamara,Toni,100%,NA,NA
121598829,Dania Beach_Linear Park,6/8/2022,Dione vanillae,https://www.inaturalist.org/observations/121598829,NA,NA,Thomas,Pentas,lanceolata,Toni,100%,NA,NA
121600345,Dania Beach_Linear Park,6/8/2022,Dione vanillae,https://www.inaturalist.org/observations/121600345,NA,NA,Thomas,Pentas,lanceolata,Toni,100%,NA,NA
121617652,Broward_Markham Park,6/13/2022,Heliconius charithonia,https://www.inaturalist.org/observations/121617652,1,1,Noelle,Hamelia,patens,Toni,100%,NA,Thomas
121622338,Dania Beach_Linear Park,6/8/2022,Anartia jatrophae,https://www.inaturalist.org/observations/121622338,NA,NA,Thomas,Lantana,strigocamara,Toni,100%,NA,NA
121635827,Dania Beach_Linear Park,6/13/2022,Dryas iulia,https://www.inaturalist.org/observations/121635827,NA,NA,Thomas,Lantana,strigocamara,Toni,100%,NA,NA
121636083,Dania Beach_Linear Park,6/13/2022,Dione vanillae,https://www.inaturalist.org/observations/121636083,1,1,Thomas,Pentas,lanceolata,Toni,100%,NA,Thomas
122015593,Dania Beach_Linear Park,6/15/2022,Atalopedes huron,https://www.inaturalist.org/observations/122015593,1,1,Noelle,Lantana,depressa,Toni,100%,NA,Thomas
123045643,Davie_Wolf Lake Park,5/27/2022,Danaus plexippus,https://www.inaturalist.org/observations/123045643,NA,NA,Thomas,Lythrum,alatum,Toni,100%,NA,NA
123045645,Davie_Wolf Lake Park,5/27/2022,Hylephila phyleus,https://www.inaturalist.org/observations/123045645,NA,NA,Thomas,Spermacoce,verticillata,Toni,100%,NA,NA
123140868,Broward_Markham Park,5/18/2022,Phyciodes tharos,https://www.inaturalist.org/observations/123140868,3,3,Noelle,Bidens,alba,Toni,100%,NA,Thomas
123143424,Broward_Markham Park,4/27/2022,Halictus poeyi,https://www.inaturalist.org/observations/123143424,NA,NA,Thomas,Helianthus,anuus,Lange,NA,NA,NA
124403343,Broward_Tradewinds Park,7/1/2022,Dryas iulia,https://www.inaturalist.org/observations/124403343,3,1,Lucas,Hamelia,patens,Toni,100%,NA,Thomas
124476934,Broward_Markham Park,6/19/2022,Heliconius charithonia,https://www.inaturalist.org/observations/124476934,1,1,Noelle,Hamelia,patens,Toni,100%,NA,Thomas
124476943,Broward_Markham Park,6/19/2022,Anartia jatrophae,https://www.inaturalist.org/observations/124476943,1,1,Noelle,Bidens,alba,Toni,100%,NA,Thomas
125025370,Oakland Park_Stunson Nature Trail,7/6/2022,Danaus gilippus,https://www.inaturalist.org/observations/125025370,1,1,Thomas,Asclepias,curassavica,Toni,100%,NA,Thomas
125036122,Dania Beach_Linear Park,6/29/2022,Leptotes cassius,https://www.inaturalist.org/observations/125036122,NA,NA,Thomas,Phyla,nodiflora,Toni,100%,NA,NA
125838762,Broward_Markham Park,7/11/2022,Phyciodes phaon,https://www.inaturalist.org/observations/125838762,2,1,Noelle,Mitreola,petiolata,Lange,NA,NA,Thomas
125955233,Dania Beach_Linear Park,7/12/2022,Dryas iulia,https://www.inaturalist.org/observations/125955233,1,1,Thomas,Lantana,strigocamara,Toni,100%,NA,Thomas
126499647,Broward_Tall Cypress Natural Area,7/16/2022,Marpesia petreus,https://www.inaturalist.org/observations/126499647,NA,NA,Thomas,Psychotria,nervosa,Toni,100%,NA,NA
126540804,Broward_Woodmont Natural Area,7/16/2022,Heraclides cresphontes,https://www.inaturalist.org/observations/126540804,NA,NA,Thomas,Psychotria,tenuifolia,Toni,100%,NA,NA
126643327,Broward_Tradewinds Park,7/16/2022,Hylephila phyleus,https://www.inaturalist.org/observations/126643327,2,1,Lucas,Alternanthera,philoxeroides,Lange,NA,NA,Thomas
126643328,Broward_Tradewinds Park,7/16/2022,Danaus eresimus,https://www.inaturalist.org/observations/126643328,1,1,Lucas,Spermacoce,verticillata,Toni,100%,NA,Thomas
126643332,Broward_Tradewinds Park,7/16/2022,Erynnis horatius,https://www.inaturalist.org/observations/126643332,NA,NA,Thomas,Pontedaria,cordata,Lange,NA,NA,NA
126643335,Broward_Quiet Waters Park,7/16/2022,Strymon istapa,https://www.inaturalist.org/observations/126643335,NA,NA,Thomas,Borreria,diacrodonta,Lange,NA,NA,NA
126643337,Broward_Quiet Waters Park,7/16/2022,Phoebis agarithe,https://www.inaturalist.org/observations/126643337,1,1,Lucas,Hamelia,patens,Toni,100%,NA,Thomas
126643339,Broward_Quiet Waters Park,7/16/2022,Phoebis agarithe,https://www.inaturalist.org/observations/126643339,1,1,Lucas,Hamelia,patens,Toni,100%,NA,Thomas
126643344,Broward_Quiet Waters Park,7/16/2022,Phoebis agarithe,https://www.inaturalist.org/observations/126643344,1,1,Lucas,Hamelia,patens,Toni,100%,NA,Thomas
127406054,Dania Beach_Linear Park,7/22/2022,Dryas iulia,https://www.inaturalist.org/observations/127406054,NA,NA,Thomas,Lantana,strigocamara,Toni,100%,NA,NA
127692509,Broward_Tradewinds Park,7/24/2022,Danaus plexippus,https://www.inaturalist.org/observations/127692509,1,1,Lucas,Stachytarpheta,jamaicensis,Toni,100%,NA,Thomas
127732493,Broward_Tradewinds Park,7/24/2022,Erynnis horatius,https://www.inaturalist.org/observations/127732493,1,1,Lucas,Duranta,erecta,Toni,100%,NA,Thomas
129013049,Broward_Markham Park,12/24/2017,Dione vanillae,https://www.inaturalist.org/observations/129013049,1,1,Noelle,Richardia,grandiflora,Toni,100%,NA,Thomas
129329879,Dania Beach_Linear Park,8/3/2022,Phocides pigmalion,https://www.inaturalist.org/observations/129329879,NA,NA,Thomas,Lantana,strigocamara,Lange,NA,NA,NA
129451968,Broward_Military Trail Nature Area,8/3/2022,Cymaenes tripunctus,https://www.inaturalist.org/observations/129451968,1,1,MaryJo,Catharanthus,roseus,Toni,100%,NA,Thomas
130420048,Dania Beach_Linear Park,8/11/2022,Danaus plexippus,https://www.inaturalist.org/observations/130420048,1,1,Thomas,Pentas,lanceolata,Toni,100%,NA,Thomas
130968569,Broward_Tradewinds Park,8/15/2022,Anartia jatrophae,https://www.inaturalist.org/observations/130968569,1,1,Lucas,Sagittaria,NA,Toni,100%,NA,Thomas
132093703,Dania Beach_Linear Park,8/19/2022,Dione vanillae,https://www.inaturalist.org/observations/132093703,NA,NA,Thomas,Pentas,lanceolata,Toni,100%,NA,NA
132271907,Dania Beach_Linear Park,8/24/2022,Erynnis horatius,https://www.inaturalist.org/observations/132271907,NA,NA,Thomas,Stachytarpheta,jamaicensis,Toni,100%,NA,NA
132271985,Dania Beach_Linear Park,8/24/2022,Hylephila phyleus,https://www.inaturalist.org/observations/132271985,NA,NA,Thomas,Stachytarpheta,jamaicensis,Toni,100%,NA,NA
132852485,Dania Beach_Linear Park,8/29/2022,Choranthus capucinus,https://www.inaturalist.org/observations/132852485,NA,NA,Thomas,Stachytarpheta,jamaicensis,Toni,100%,NA,NA
133219102,Dania Beach_Linear Park,9/1/2022,Phocides pigmalion,https://www.inaturalist.org/observations/133219102,NA,NA,Thomas,Pentas,lanceolata,Lange,NA,NA,NA
134334537,Dania Beach_Linear Park,9/9/2022,Dryas iulia,https://www.inaturalist.org/observations/134334537,1,1,Thomas,Lantana,strigocamara,Toni,100%,NA,Thomas
134405810,Plantation_Plantation Preserve Park & Linear Trail,9/7/2022,Danaus gilippus,https://www.inaturalist.org/observations/134405810,NA,NA,Thomas,Hamelia,patens,Toni,100%,NA,NA
134417960,Plantation_Plantation Preserve Park & Linear Trail,9/10/2022,Apis mellifera,https://www.inaturalist.org/observations/134417960,NA,NA,Thomas,Hamelia,patens,Toni,100%,NA,NA
134420896,Plantation_Plantation Preserve Park & Linear Trail,9/10/2022,Heliconius charithonia,https://www.inaturalist.org/observations/134420896,NA,NA,Thomas,Hamelia,patens,Toni,100%,NA,NA
134426780,Plantation_Plantation Preserve Park & Linear Trail,9/10/2022,Apis mellifera,https://www.inaturalist.org/observations/134426780,NA,NA,Thomas,Hamelia,patens,Toni,100%,NA,NA
134426898,Plantation_Plantation Preserve Park & Linear Trail,9/10/2022,Anartia jatrophae,https://www.inaturalist.org/observations/134426898,1,1,Tessa,Phyllanthus,abnormis,Adam,<80%,NA,Thomas
134487273,Plantation_Plantation Preserve Park & Linear Trail,9/10/2022,Apis mellifera,https://www.inaturalist.org/observations/134487273,NA,NA,Thomas,Hamelia,patens,Toni,100%,NA,NA
134487276,Plantation_Plantation Preserve Park & Linear Trail,9/10/2022,Apis mellifera,https://www.inaturalist.org/observations/134487276,NA,NA,Thomas,Hamelia,patens,Toni,100%,NA,NA
134502744,Plantation_Plantation Preserve Park & Linear Trail,9/10/2022,Anartia jatrophae,https://www.inaturalist.org/observations/134502744,NA,NA,Thomas,Stachytarpheta,jamaicensis,Toni,100%,NA,NA
134503335,Broward_Tradewinds Park,9/10/2022,Calpodes ethlius,https://www.inaturalist.org/observations/134503335,1,1,Lucas,Thalia,Geniculata,Adam,100%,NA,Thomas
134503336,Broward_Tradewinds Park,9/10/2022,Danaus eresimus,https://www.inaturalist.org/observations/134503336,1,1,Lucas,Bidens,alba,Toni,100%,NA,Thomas
134753029,Plantation_Plantation Preserve Park & Linear Trail,9/12/2022,Larra bicolor,https://www.inaturalist.org/observations/134753029,NA,NA,Thomas,Hamelia,patens,Toni,100%,NA,NA
135376340,Sunrise_Oak Hammock-Passive Park,9/17/2022,Apis mellifera,https://www.inaturalist.org/observations/135376340,NA,NA,Thomas,Hamelia,patens,Toni,100%,NA,NA
135399888,Sunrise_Oak Hammock-Passive Park,9/17/2022,Anartia jatrophae,https://www.inaturalist.org/observations/135399888,NA,NA,Thomas,Bidens,alba,Toni,100%,NA,NA
135522073,Broward_Miramar Pineland Natural Area,9/18/2022,Agapostemon splendens,https://www.inaturalist.org/observations/135522073,4,1,Tessa,Heterotheca,subaxillaris,Toni,>80%,NA,Thomas
135522709,Broward_Miramar Pineland Natural Area,9/18/2022,Halictus poeyi,https://www.inaturalist.org/observations/135522709,NA,NA,Thomas,Heterotheca,subaxillaris,Toni,100%,NA,NA
135544815,Broward_Miramar Pineland Natural Area,9/18/2022,Agapostemon splendens,https://www.inaturalist.org/observations/135544815,6,1,Tessa,Heterotheca,subaxillaris,Toni,>80%,NA,Thomas
135579124,Broward_Miramar Pineland Natural Area,9/18/2022,Chrysanthrax cypris,https://www.inaturalist.org/observations/135579124,1,1,Noelle,Polygonella,polygama,Toni,100%,NA,Thomas
135579131,Broward_Miramar Pineland Natural Area,9/18/2022,Erynnis horatius,https://www.inaturalist.org/observations/135579131,NA,NA,Thomas,Bidens,alba,Toni,100%,NA,NA
135588588,Broward_Miramar Pineland Natural Area,9/18/2022,Agapostemon splendens,https://www.inaturalist.org/observations/135588588,NA,NA,Thomas,Pityopsis,tracyi,Lange,NA,NA,NA
135853463,Broward_Markham Park,9/16/2022,Dione vanillae,https://www.inaturalist.org/observations/135853463,1,1,Noelle,Cestrum,Diurnum,Adam,>80%,NA,Thomas
135853467,Broward_Markham Park,9/16/2022,Erynnis horatius,https://www.inaturalist.org/observations/135853467,1,1,Noelle,Bidens,alba,Adam,100%,NA,Thomas
135853468,Broward_Markham Park,9/16/2022,Anartia jatrophae,https://www.inaturalist.org/observations/135853468,NA,NA,Thomas,Spermacoce,verticillata,Toni,100%,NA,NA
135853488,Broward_Markham Park,9/16/2022,Apis mellifera,https://www.inaturalist.org/observations/135853488,NA,NA,Thomas,Bidens,alba,Toni,100%,NA,NA
136482323,Oakland Park_Stunson Nature Trail,9/25/2022,Danaus gilippus,https://www.inaturalist.org/observations/136482323,1,1,Thomas,Bidens,alba,Adam,100%,NA,Thomas
137457856,Broward_Vista View Park,10/3/2022,Pontia protodice,https://www.inaturalist.org/observations/137457856,1,1,Lucas,Spermacoce,Virticillata,Adam,>80%,NA,Thomas
137879595,Broward_Markham Park,10/7/2022,Danaus gilippus,https://www.inaturalist.org/observations/137879595,5,4,Noelle,Ageratum,houstonianum,Toni,100%,NA,Thomas
139202791,Broward_Everglades Holiday Park,2/21/2012,Danaus gilippus,https://www.inaturalist.org/observations/139202791,NA,NA,Thomas,Tridax,procumbens,Toni,100%,NA,NA
139203144,Pembroke Pines_Chapel Trail Nature Preserve,2/20/2012,Heliconius charithonia,https://www.inaturalist.org/observations/139203144,NA,NA,Thomas,Lantana,strigocamara,Lange,NA,NA,NA
139652068,Broward_Tradewinds Park,10/21/2022,Heraclides cresphontes,https://www.inaturalist.org/observations/139652068,1,1,Lucas,cf Juanulloa,mexicana?,Lange,NA,NA,Thomas
